27-07-2010 10:20:35	CRITICAL --- SERVER (RE)STARTED
27-07-2010 03:21:54	INFO     200 GET / (127.0.0.1) 150.58ms
27-07-2010 03:21:55	INFO     200 GET / (127.0.0.1) 187.81ms
27-07-2010 03:21:56	INFO     200 GET / (127.0.0.1) 176.51ms
27-07-2010 03:21:57	INFO     200 GET / (127.0.0.1) 175.07ms
27-07-2010 03:21:58	INFO     200 GET / (127.0.0.1) 174.46ms
27-07-2010 03:21:59	INFO     200 GET / (127.0.0.1) 170.28ms
27-07-2010 03:22:00	INFO     200 GET / (127.0.0.1) 180.40ms
27-07-2010 03:22:01	INFO     200 GET / (127.0.0.1) 170.41ms
27-07-2010 03:22:01	INFO     200 GET / (127.0.0.1) 90.14ms
27-07-2010 03:22:03	INFO     200 GET / (127.0.0.1) 166.50ms
27-07-2010 03:22:04	INFO     200 GET / (127.0.0.1) 173.86ms
27-07-2010 03:22:05	INFO     200 GET / (127.0.0.1) 172.07ms
27-07-2010 03:22:06	INFO     200 GET / (127.0.0.1) 168.93ms
27-07-2010 03:22:07	INFO     200 GET / (127.0.0.1) 152.16ms
27-07-2010 03:22:08	INFO     200 GET / (127.0.0.1) 175.92ms
27-07-2010 03:22:09	INFO     200 GET / (127.0.0.1) 185.45ms
27-07-2010 03:22:10	INFO     200 GET / (127.0.0.1) 174.56ms
27-07-2010 03:22:11	INFO     200 GET / (127.0.0.1) 181.77ms
27-07-2010 03:22:12	INFO     200 GET / (127.0.0.1) 173.04ms
27-07-2010 03:22:13	INFO     200 GET / (127.0.0.1) 193.93ms
27-07-2010 03:22:14	INFO     200 GET / (127.0.0.1) 168.38ms
27-07-2010 03:22:15	INFO     200 GET / (127.0.0.1) 171.35ms
27-07-2010 03:22:16	INFO     200 GET / (127.0.0.1) 176.07ms
27-07-2010 03:22:17	INFO     200 GET / (127.0.0.1) 164.44ms
27-07-2010 03:22:18	INFO     200 GET / (127.0.0.1) 165.19ms
27-07-2010 03:22:19	INFO     200 GET / (127.0.0.1) 164.42ms
27-07-2010 03:22:20	INFO     200 GET / (127.0.0.1) 168.37ms
27-07-2010 03:22:21	INFO     200 GET / (127.0.0.1) 174.95ms
27-07-2010 03:22:22	INFO     200 GET / (127.0.0.1) 201.72ms
